Division_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Dhaka,Faridpur,2011,Rabi       ,Other  Rabi pulses,155,55
Dhaka,Faridpur,2011,Rabi       ,Peas & beans (Pulses),1399,546
Dhaka,Faridpur,2011,Rabi       ,Potato,30,245
Dhaka,Faridpur,2011,Rabi       ,Rapeseed &Mustard,3208,1581
Dhaka,Faridpur,2011,Rabi       ,Safflower,35,9
Dhaka,Faridpur,2011,Rabi       ,Urad,524,144
Dhaka,Faridpur,2011,Rabi       ,Wheat,1682,2578
Dhaka,Faridpur,2011,Whole Year ,Banana,43,1982
Dhaka,Faridpur,2011,Whole Year ,Coriander,459,186
Dhaka,Faridpur,2011,Whole Year ,Dry chillies,344,333
Dhaka,Faridpur,2011,Whole Year ,Garlic,3,8
Dhaka,Faridpur,2011,Whole Year ,Onion,75,374
Dhaka,Faridpur,2011,Whole Year ,Sannhamp,1,
Dhaka,Faridpur,2011,Whole Year ,Sugarcane,4,82
Dhaka,Faridpur,2011,Whole Year ,Sweet potato,38,204
Dhaka,Faridpur,2012,Kharif     ,Arhar/Tur,167,69
Dhaka,Faridpur,2012,Kharif     ,Castor seed,2,1
Dhaka,Faridpur,2012,Kharif     ,Groundnut,4,7
Dhaka,Faridpur,2012,Kharif     ,Horse-gram,124,42
Dhaka,Faridpur,2012,Kharif     ,Jowar,30,23
Dhaka,Faridpur,2012,Kharif     ,Maize,1487,4011
Dhaka,Faridpur,2012,Kharif     ,Mesta,133,331
Dhaka,Faridpur,2012,Kharif     ,Moong(Green Gram),54,14
Dhaka,Faridpur,2012,Kharif     ,Other Kharif pulses,134,48
Dhaka,Faridpur,2012,Kharif     ,Ragi,82,25
Dhaka,Faridpur,2012,Kharif     ,Rice,185013,489332
Dhaka,Faridpur,2012,Kharif     ,Sesamum,332,102
Dhaka,Faridpur,2012,Kharif     ,Small millets,33,5
Dhaka,Faridpur,2012,Kharif     ,Sunflower,28,18
Dhaka,Faridpur,2012,Kharif     ,Urad,504,193
Dhaka,Faridpur,2012,Rabi       ,Gram,5068,6756
Dhaka,Faridpur,2012,Rabi       ,Horse-gram,18,6
Dhaka,Faridpur,2012,Rabi       ,Khesari,16481,8231
Dhaka,Faridpur,2012,Rabi       ,Linseed,1305,603
Dhaka,Faridpur,2012,Rabi       ,Masoor,322,126
Dhaka,Faridpur,2012,Rabi       ,Moong(Green Gram),218,56
Dhaka,Faridpur,2012,Rabi       ,Other  Rabi pulses,145,52
Dhaka,Faridpur,2012,Rabi       ,Peas & beans (Pulses),439,171
Dhaka,Faridpur,2012,Rabi       ,Potato,22,203
Dhaka,Faridpur,2012,Rabi       ,Rapeseed &Mustard,1713,877
Dhaka,Faridpur,2012,Rabi       ,Safflower,13,4
Dhaka,Faridpur,2012,Rabi       ,Urad,372,102
Dhaka,Faridpur,2012,Rabi       ,Wheat,945,1358
Dhaka,Faridpur,2012,Whole Year ,Banana,46,1520
Dhaka,Faridpur,2012,Whole Year ,Coriander,224,91
Dhaka,Faridpur,2012,Whole Year ,Dry chillies,282,316
Dhaka,Faridpur,2012,Whole Year ,Garlic,1,3
Dhaka,Faridpur,2012,Whole Year ,Onion,91,307
Dhaka,Faridpur,2012,Whole Year ,Sannhamp,1,
Dhaka,Faridpur,2012,Whole Year ,Sugarcane,22,71
Dhaka,Faridpur,2012,Whole Year ,Sweet potato,37,198
Dhaka,Faridpur,2013,Kharif     ,Arhar/Tur,119,48
Dhaka,Faridpur,2013,Kharif     ,Groundnut,8,13
Dhaka,Faridpur,2013,Kharif     ,Horse-gram,128,43
Dhaka,Faridpur,2013,Kharif     ,Maize,2074,6090
Dhaka,Faridpur,2013,Kharif     ,Mesta,32,80
Dhaka,Faridpur,2013,Kharif     ,Moong(Green Gram),147,38
Dhaka,Faridpur,2013,Kharif     ,Other Kharif pulses,144,50
Dhaka,Faridpur,2013,Kharif     ,Potato,2,17
Dhaka,Faridpur,2013,Kharif     ,Ragi,100,31
Dhaka,Faridpur,2013,Kharif     ,Rice,194750,436199
Dhaka,Faridpur,2013,Kharif     ,Sannhamp,1,
Dhaka,Faridpur,2013,Kharif     ,Sesamum,103,30
Dhaka,Faridpur,2013,Kharif     ,Small millets,27,4
Dhaka,Faridpur,2013,Kharif     ,Sunflower,7,
Dhaka,Faridpur,2013,Kharif     ,Urad,408,156
Dhaka,Faridpur,2013,Rabi       ,Castor seed,2,1
Dhaka,Faridpur,2013,Rabi       ,Gram,5141,4753
Dhaka,Faridpur,2013,Rabi       ,Horse-gram,6,2
Dhaka,Faridpur,2013,Rabi       ,Khesari,14248,8525
Dhaka,Faridpur,2013,Rabi       ,Linseed,814,339
Dhaka,Faridpur,2013,Rabi       ,Masoor,253,98
Dhaka,Faridpur,2013,Rabi       ,Moong(Green Gram),154,40
Dhaka,Faridpur,2013,Rabi       ,Other  Rabi pulses,95,128
Dhaka,Faridpur,2013,Rabi       ,Peas & beans (Pulses),553,216
Dhaka,Faridpur,2013,Rabi       ,Potato,22,148
Dhaka,Faridpur,2013,Rabi       ,Rapeseed &Mustard,918,534
Dhaka,Faridpur,2013,Rabi       ,Safflower,8,2
Dhaka,Faridpur,2013,Rabi       ,Urad,268,73
Dhaka,Faridpur,2013,Rabi       ,Wheat,686,1016
Dhaka,Faridpur,2013,Whole Year ,Banana,46,2120
Dhaka,Faridpur,2013,Whole Year ,Coriander,182,74
Dhaka,Faridpur,2013,Whole Year ,Dry chillies,200,67
Dhaka,Faridpur,2013,Whole Year ,Dry ginger,1,1
Dhaka,Faridpur,2013,Whole Year ,Garlic,5,14
Dhaka,Faridpur,2013,Whole Year ,Jowar,24,16
Dhaka,Faridpur,2013,Whole Year ,Onion,85,579
Dhaka,Faridpur,2013,Whole Year ,Sugarcane,1,3
Dhaka,Faridpur,2013,Whole Year ,Sweet potato,37,198
Dhaka,Faridpur,2014,Kharif     ,Arhar/Tur,115,50
Dhaka,Faridpur,2014,Kharif     ,Groundnut,6,8
Dhaka,Faridpur,2014,Kharif     ,Horse-gram,81,27
Dhaka,Faridpur,2014,Kharif     ,Maize,4962,13066
Dhaka,Faridpur,2014,Kharif     ,Mesta,40,99
Dhaka,Faridpur,2014,Kharif     ,Moong(Green Gram),218,55
Dhaka,Faridpur,2014,Kharif     ,Other Kharif pulses,294,104
Dhaka,Faridpur,2014,Kharif     ,Potato,7,69
Dhaka,Faridpur,2014,Kharif     ,Ragi,143,44
Dhaka,Faridpur,2014,Kharif     ,Rice,198148,620402
Dhaka,Faridpur,2014,Kharif     ,Sesamum,133,68
Dhaka,Faridpur,2014,Kharif     ,Small millets,58,9
Dhaka,Faridpur,2014,Kharif     ,Sunflower,18,5
Dhaka,Faridpur,2014,Kharif     ,Urad,511,222
Dhaka,Faridpur,2014,Rabi       ,Gram,5835,7930
Dhaka,Faridpur,2014,Rabi       ,Horse-gram,61,21
Dhaka,Faridpur,2014,Rabi       ,Khesari,15551,15735
Dhaka,Faridpur,2014,Rabi       ,Linseed,702,305
Dhaka,Faridpur,2014,Rabi       ,Masoor,378,148
Dhaka,Faridpur,2014,Rabi       ,Moong(Green Gram),151,39
Dhaka,Faridpur,2014,Rabi       ,Other  Rabi pulses,85,31
Dhaka,Faridpur,2014,Rabi       ,Peas & beans (Pulses),966,377
Dhaka,Faridpur,2014,Rabi       ,Potato,21,160
Dhaka,Faridpur,2014,Rabi       ,Rapeseed &Mustard,824,435
Dhaka,Faridpur,2014,Rabi       ,Safflower,10,3
Dhaka,Faridpur,2014,Rabi       ,Urad,237,65
Dhaka,Faridpur,2014,Rabi       ,Wheat,627,1103
Dhaka,Faridpur,2014,Whole Year ,Banana,52,2396
Dhaka,Faridpur,2014,Whole Year ,Coriander,184,74
Dhaka,Faridpur,2014,Whole Year ,Dry chillies,217,128
Dhaka,Faridpur,2014,Whole Year ,Jowar,64,58
Dhaka,Faridpur,2014,Whole Year ,Onion,92,829
Dhaka,Faridpur,2014,Whole Year ,Sugarcane,5,39
Dhaka,Faridpur,2014,Whole Year ,Sweet potato,46,247
Dhaka,Tangail,2000,Kharif     ,Arhar/Tur,6191,1937
Dhaka,Tangail,2000,Kharif     ,Bajra,17,6
Dhaka,Tangail,2000,Kharif     ,Castor seed,20,6
Dhaka,Tangail,2000,Kharif     ,Groundnut,988,934
Dhaka,Tangail,2000,Kharif     ,Horse-gram,488,127
Dhaka,Tangail,2000,Kharif     ,Jowar,219,115
Dhaka,Tangail,2000,Kharif     ,Maize,281,254
Dhaka,Tangail,2000,Kharif     ,Mesta,8,16
Dhaka,Tangail,2000,Kharif     ,Moong(Green Gram),285,44
Dhaka,Tangail,2000,Kharif     ,Other Kharif pulses,15,5
Dhaka,Tangail,2000,Kharif     ,Ragi,44,9
Dhaka,Tangail,2000,Kharif     ,Rice,435303,224171
Dhaka,Tangail,2000,Kharif     ,Sesamum,1240,187
Dhaka,Tangail,2000,Kharif     ,Small millets,15903,1337
Dhaka,Tangail,2000,Kharif     ,Soyabean,2554,1299
Dhaka,Tangail,2000,Kharif     ,Sunflower,230,97
Dhaka,Tangail,2000,Kharif     ,Urad,2791,762
Dhaka,Tangail,2000,Rabi       ,Barley,4,2
Dhaka,Tangail,2000,Rabi       ,Gram,51861,29574
Dhaka,Tangail,2000,Rabi       ,Khesari,57294,20922
Dhaka,Tangail,2000,Rabi       ,Linseed,14648,2431
Dhaka,Tangail,2000,Rabi       ,Masoor,5396,1342
Dhaka,Tangail,2000,Rabi       ,Moong(Green Gram),182,43
Dhaka,Tangail,2000,Rabi       ,Peas & beans (Pulses),477,116
Dhaka,Tangail,2000,Rabi       ,Rapeseed &Mustard,279,58
Dhaka,Tangail,2000,Rabi       ,Safflower,109,21
Dhaka,Tangail,2000,Rabi       ,Urad,1805,392
Dhaka,Tangail,2000,Rabi       ,Wheat,14702,9952
Dhaka,Tangail,2000,Whole Year ,Banana,10,324
Dhaka,Tangail,2000,Whole Year ,Coriander,1283,311
Dhaka,Tangail,2000,Whole Year ,Dry chillies,198,49
Dhaka,Tangail,2000,Whole Year ,Dry ginger,10,10
Dhaka,Tangail,2000,Whole Year ,Onion,128,733
Dhaka,Tangail,2000,Whole Year ,Potato,45,300
Dhaka,Tangail,2000,Whole Year ,Sannhamp,69,21
Dhaka,Tangail,2000,Whole Year ,Sugarcane,102,146
Dhaka,Tangail,2000,Whole Year ,Sweet potato,35,217
Dhaka,Tangail,2000,Whole Year ,Tobacco,1,
Dhaka,Tangail,2000,Whole Year ,Turmeric,1,1
Dhaka,Tangail,2001,Kharif     ,Arhar/Tur,4974,1959
Dhaka,Tangail,2001,Kharif     ,Bajra,6,3
Dhaka,Tangail,2001,Kharif     ,Castor seed,40,12
Dhaka,Tangail,2001,Kharif     ,Groundnut,925,1292
Dhaka,Tangail,2001,Kharif     ,Horse-gram,590,191
Dhaka,Tangail,2001,Kharif     ,Jowar,107,97
Dhaka,Tangail,2001,Kharif     ,Maize,327,185
Dhaka,Tangail,2001,Kharif     ,Mesta,7,14
Dhaka,Tangail,2001,Kharif     ,Moong(Green Gram),202,46
Dhaka,Tangail,2001,Kharif     ,Ragi,16,4
Dhaka,Tangail,2001,Kharif     ,Rice,436807,605170
Dhaka,Tangail,2001,Kharif     ,Sesamum,1172,269
Dhaka,Tangail,2001,Kharif     ,Small millets,15523,3280
Dhaka,Tangail,2001,Kharif     ,Soyabean,2998,1949
Dhaka,Tangail,2001,Kharif     ,Sunflower,443,253
Dhaka,Tangail,2001,Kharif     ,Urad,2464,723
Dhaka,Tangail,2001,Rabi       ,Barley,12,7
Dhaka,Tangail,2001,Rabi       ,Gram,62688,50430
Dhaka,Tangail,2001,Rabi       ,Khesari,138648,73858
Dhaka,Tangail,2001,Rabi       ,Linseed,21274,5707
Dhaka,Tangail,2001,Rabi       ,Masoor,6811,2048
Dhaka,Tangail,2001,Rabi       ,Moong(Green Gram),245,67
Dhaka,Tangail,2001,Rabi       ,Peas & beans (Pulses),756,221
Dhaka,Tangail,2001,Rabi       ,Rapeseed &Mustard,419,113
Dhaka,Tangail,2001,Rabi       ,Safflower,108,26
Dhaka,Tangail,2001,Rabi       ,Urad,2321,494
Dhaka,Tangail,2001,Rabi       ,Wheat,18287,12836
Dhaka,Tangail,2001,Whole Year ,Banana,30,715
Dhaka,Tangail,2001,Whole Year ,Coriander,1455,347
Dhaka,Tangail,2001,Whole Year ,Dry chillies,408,252
Dhaka,Tangail,2001,Whole Year ,Dry ginger,12,12
Dhaka,Tangail,2001,Whole Year ,Garlic,1,3
Dhaka,Tangail,2001,Whole Year ,Onion,169,990
Dhaka,Tangail,2001,Whole Year ,Potato,17,102
Dhaka,Tangail,2001,Whole Year ,Sannhamp,22,8
Dhaka,Tangail,2001,Whole Year ,Sugarcane,167,282
Dhaka,Tangail,2001,Whole Year ,Sweet potato,57,397
Dhaka,Tangail,2001,Whole Year ,Turmeric,2,2
Dhaka,Tangail,2002,Kharif     ,Arhar/Tur,6516,2518
Dhaka,Tangail,2002,Kharif     ,Castor seed,9,3
Dhaka,Tangail,2002,Kharif     ,Cotton(lint),16,24
Dhaka,Tangail,2002,Kharif     ,Groundnut,941,1280
Dhaka,Tangail,2002,Kharif     ,Horse-gram,585,169
Dhaka,Tangail,2002,Kharif     ,Jowar,97,108
Dhaka,Tangail,2002,Kharif     ,Maize,273,249
Dhaka,Tangail,2002,Kharif     ,Mesta,29,55
Dhaka,Tangail,2002,Kharif     ,Moong(Green Gram),221,50
Dhaka,Tangail,2002,Kharif     ,Other Kharif pulses,8,2
Dhaka,Tangail,2002,Kharif     ,Ragi,15,4
Dhaka,Tangail,2002,Kharif     ,Rice,432904,233410
Dhaka,Tangail,2002,Kharif     ,Sesamum,1593,376
Dhaka,Tangail,2002,Kharif     ,Small millets,13879,1719
Dhaka,Tangail,2002,Kharif     ,Soyabean,4394,2050
Dhaka,Tangail,2002,Kharif     ,Sunflower,471,256
Dhaka,Tangail,2002,Kharif     ,Urad,2953,747
Dhaka,Tangail,2002,Rabi       ,Barley,14,8
Dhaka,Tangail,2002,Rabi       ,Gram,66754,45473
Dhaka,Tangail,2002,Rabi       ,Horse-gram,126,28
Dhaka,Tangail,2002,Rabi       ,Khesari,94683,44830
Dhaka,Tangail,2002,Rabi       ,Linseed,15824,4229
Dhaka,Tangail,2002,Rabi       ,Masoor,6334,1941
Dhaka,Tangail,2002,Rabi       ,Moong(Green Gram),400,81
Dhaka,Tangail,2002,Rabi       ,Other  Rabi pulses,1,
Dhaka,Tangail,2002,Rabi       ,Peas & beans (Pulses),790,240
Dhaka,Tangail,2002,Rabi       ,Rapeseed &Mustard,1227,343
Dhaka,Tangail,2002,Rabi       ,Safflower,91,21
Dhaka,Tangail,2002,Rabi       ,Urad,1737,348
Dhaka,Tangail,2002,Rabi       ,Wheat,18396,14399
Dhaka,Tangail,2002,Whole Year ,Banana,14,441
Dhaka,Tangail,2002,Whole Year ,Coriander,1416,369
Dhaka,Tangail,2002,Whole Year ,Dry chillies,318,330
Dhaka,Tangail,2002,Whole Year ,Dry ginger,11,13
Dhaka,Tangail,2002,Whole Year ,Garlic,1,3
Dhaka,Tangail,2002,Whole Year ,Onion,91,550
Dhaka,Tangail,2002,Whole Year ,Papaya,23,834
Dhaka,Tangail,2002,Whole Year ,Potato,18,117
Dhaka,Tangail,2002,Whole Year ,Sannhamp,72,25
Dhaka,Tangail,2002,Whole Year ,Sugarcane,104,166
Dhaka,Tangail,2002,Whole Year ,Sweet potato,62,348
Dhaka,Tangail,2002,Whole Year ,Turmeric,9,9
Dhaka,Tangail,2003,Kharif     ,Arhar/Tur,4173,2510
Dhaka,Tangail,2003,Kharif     ,Castor seed,3,1
Dhaka,Tangail,2003,Kharif     ,Cotton(lint),46,78
Dhaka,Tangail,2003,Kharif     ,Groundnut,672,985
Dhaka,Tangail,2003,Kharif     ,Horse-gram,558,197
Dhaka,Tangail,2003,Kharif     ,Jowar,33,30
Dhaka,Tangail,2003,Kharif     ,Maize,286,290
Dhaka,Tangail,2003,Kharif     ,Mesta,17,36
Dhaka,Tangail,2003,Kharif     ,Moong(Green Gram),233,52
Dhaka,Tangail,2003,Kharif     ,Ragi,19,6
Dhaka,Tangail,2003,Kharif     ,Rice,442753,716384
Dhaka,Tangail,2003,Kharif     ,Sesamum,1811,517
Dhaka,Tangail,2003,Kharif     ,Small millets,13727,3289
Dhaka,Tangail,2003,Kharif     ,Soyabean,7081,5259
Dhaka,Tangail,2003,Kharif     ,Sunflower,825,505
Dhaka,Tangail,2003,Kharif     ,Urad,2791,776
Dhaka,Tangail,2003,Rabi       ,Barley,16,16
Dhaka,Tangail,2003,Rabi       ,Gram,74034,80997
Dhaka,Tangail,2003,Rabi       ,Horse-gram,149,44
Dhaka,Tangail,2003,Rabi       ,Khesari,143774,79861
Dhaka,Tangail,2003,Rabi       ,Linseed,18665,5450
Dhaka,Tangail,2003,Rabi       ,Masoor,6814,2364
Dhaka,Tangail,2003,Rabi       ,Moong(Green Gram),261,73
Dhaka,Tangail,2003,Rabi       ,Peas & beans (Pulses),1061,324
Dhaka,Tangail,2003,Rabi       ,Rapeseed &Mustard,800,290
Dhaka,Tangail,2003,Rabi       ,Safflower,235,56
Dhaka,Tangail,2003,Rabi       ,Urad,1990,481
Dhaka,Tangail,2003,Rabi       ,Wheat,19553,15676
Dhaka,Tangail,2003,Whole Year ,Banana,50,1669
Dhaka,Tangail,2003,Whole Year ,Coriander,1294,397
Dhaka,Tangail,2003,Whole Year ,Dry chillies,241,188
Dhaka,Tangail,2003,Whole Year ,Dry ginger,1,1
Dhaka,Tangail,2003,Whole Year ,Garlic,8,27
Dhaka,Tangail,2003,Whole Year ,Onion,244,1392
Dhaka,Tangail,2003,Whole Year ,Papaya,98,4445
Dhaka,Tangail,2003,Whole Year ,Potato,36,194
Dhaka,Tangail,2003,Whole Year ,Sannhamp,34,13
Dhaka,Tangail,2003,Whole Year ,Sugarcane,435,820
Dhaka,Tangail,2003,Whole Year ,Sweet potato,41,281
Dhaka,Tangail,2003,Whole Year ,Turmeric,5,6
Dhaka,Tangail,2004,Kharif     ,Arhar/Tur,4973,2299
Dhaka,Tangail,2004,Kharif     ,Castor seed,42,21
Dhaka,Tangail,2004,Kharif     ,Cotton(lint),396,609
Dhaka,Tangail,2004,Kharif     ,Groundnut,520,823
Dhaka,Tangail,2004,Kharif     ,Horse-gram,669,221
Dhaka,Tangail,2004,Kharif     ,Jowar,44,16
Dhaka,Tangail,2004,Kharif     ,Maize,219,267
Dhaka,Tangail,2004,Kharif     ,Mesta,19,34
Dhaka,Tangail,2004,Kharif     ,Moong(Green Gram),200,51
Dhaka,Tangail,2004,Kharif     ,Other Kharif pulses,3,1
Dhaka,Tangail,2004,Kharif     ,Ragi,20,5
Dhaka,Tangail,2004,Kharif     ,Rice,449635,633535
Dhaka,Tangail,2004,Kharif     ,Sesamum,783,211
Dhaka,Tangail,2004,Kharif     ,Small millets,12540,2341
Dhaka,Tangail,2004,Kharif     ,Soyabean,11734,10056
Dhaka,Tangail,2004,Kharif     ,Sunflower,807,478
Dhaka,Tangail,2004,Kharif     ,Urad,2588,733
Dhaka,Tangail,2004,Rabi       ,Barley,3,3
Dhaka,Tangail,2004,Rabi       ,Gram,89615,45989
Dhaka,Tangail,2004,Rabi       ,Khesari,151434,42394
Dhaka,Tangail,2004,Rabi       ,Linseed,18433,3098
Dhaka,Tangail,2004,Rabi       ,Masoor,7899,1736
Dhaka,Tangail,2004,Rabi       ,Moong(Green Gram),293,70
Dhaka,Tangail,2004,Rabi       ,Peas & beans (Pulses),1036,241
Dhaka,Tangail,2004,Rabi       ,Rapeseed &Mustard,1496,498
Dhaka,Tangail,2004,Rabi       ,Safflower,311,65
Dhaka,Tangail,2004,Rabi       ,Urad,2006,370
Dhaka,Tangail,2004,Rabi       ,Wheat,19156,11590
Dhaka,Tangail,2004,Whole Year ,Banana,7,230
Dhaka,Tangail,2004,Whole Year ,Coriander,1386,279
Dhaka,Tangail,2004,Whole Year ,Dry chillies,205,138
Dhaka,Tangail,2004,Whole Year ,Dry ginger,49,57
Dhaka,Tangail,2004,Whole Year ,Onion,148,695
Dhaka,Tangail,2004,Whole Year ,Potato,25,142
Dhaka,Tangail,2004,Whole Year ,Sannhamp,24,8
Dhaka,Tangail,2004,Whole Year ,Sugarcane,844,1519
Dhaka,Tangail,2004,Whole Year ,Sweet potato,29,185
Dhaka,Tangail,2004,Whole Year ,Turmeric,2,2
Dhaka,Tangail,2005,Kharif     ,Arhar/Tur,4670,2104
Dhaka,Tangail,2005,Kharif     ,Castor seed,39,14
Dhaka,Tangail,2005,Kharif     ,Cotton(lint),192,295
Dhaka,Tangail,2005,Kharif     ,Groundnut,574,880
Dhaka,Tangail,2005,Kharif     ,Horse-gram,689,232
Dhaka,Tangail,2005,Kharif     ,Jowar,67,50
Dhaka,Tangail,2005,Kharif     ,Maize,276,249
Dhaka,Tangail,2005,Kharif     ,Mesta,68,148
Dhaka,Tangail,2005,Kharif     ,Moong(Green Gram),285,62
Dhaka,Tangail,2005,Kharif     ,Niger seed,1,
Dhaka,Tangail,2005,Kharif     ,Other Kharif pulses,4,1
Dhaka,Tangail,2005,Kharif     ,Rice,453535,746241
Dhaka,Tangail,2005,Kharif     ,Sesamum,1720,509
Dhaka,Tangail,2005,Kharif     ,Small millets,7505,1283
Dhaka,Tangail,2005,Kharif     ,Soyabean,18015,14889
Dhaka,Tangail,2005,Kharif     ,Sunflower,794,486
Dhaka,Tangail,2005,Kharif     ,Urad,2637,721
Dhaka,Tangail,2005,Rabi       ,Barley,3,3
Dhaka,Tangail,2005,Rabi       ,Gram,93241,76308
Dhaka,Tangail,2005,Rabi       ,Horse-gram,155,47
Dhaka,Tangail,2005,Rabi       ,Khesari,150476,68474
Dhaka,Tangail,2005,Rabi       ,Linseed,17683,4052
Dhaka,Tangail,2005,Rabi       ,Masoor,7493,3239
Dhaka,Tangail,2005,Rabi       ,Moong(Green Gram),320,87
Dhaka,Tangail,2005,Rabi       ,Peas & beans (Pulses),1303,433
Dhaka,Tangail,2005,Rabi       ,Rapeseed &Mustard,2156,650
Dhaka,Tangail,2005,Rabi       ,Safflower,258,65
Dhaka,Tangail,2005,Rabi       ,Urad,1500,344
Dhaka,Tangail,2005,Rabi       ,Wheat,19090,14396
Dhaka,Tangail,2005,Whole Year ,Banana,170,6079
Dhaka,Tangail,2005,Whole Year ,Coriander,1184,331
Dhaka,Tangail,2005,Whole Year ,Dry chillies,175,56
Dhaka,Tangail,2005,Whole Year ,Dry ginger,27,31
Dhaka,Tangail,2005,Whole Year ,Garlic,8,25
Dhaka,Tangail,2005,Whole Year ,Onion,155,651
Dhaka,Tangail,2005,Whole Year ,Potato,49,321
Dhaka,Tangail,2005,Whole Year ,Sannhamp,30,11
Dhaka,Tangail,2005,Whole Year ,Sugarcane,862,1575
Dhaka,Tangail,2005,Whole Year ,Sweet potato,23,140
Dhaka,Tangail,2006,Kharif     ,Arhar/Tur,6917,2855
Dhaka,Tangail,2006,Kharif     ,Castor seed,8,3
Dhaka,Tangail,2006,Kharif     ,Cotton(lint),59,87
Dhaka,Tangail,2006,Kharif     ,Groundnut,426,594
Dhaka,Tangail,2006,Kharif     ,Horse-gram,341,131
Dhaka,Tangail,2006,Kharif     ,Jowar,109,105
Dhaka,Tangail,2006,Kharif     ,Maize,329,332
Dhaka,Tangail,2006,Kharif     ,Mesta,82,156
Dhaka,Tangail,2006,Kharif     ,Moong(Green Gram),261,64
Dhaka,Tangail,2006,Kharif     ,Niger seed,5,1
Dhaka,Tangail,2006,Kharif     ,Other Kharif pulses,13,4
Dhaka,Tangail,2006,Kharif     ,Potato,6,45
Dhaka,Tangail,2006,Kharif     ,Ragi,13,4
Dhaka,Tangail,2006,Kharif     ,Rice,460930,673868
Dhaka,Tangail,2006,Kharif     ,Sesamum,951,272
Dhaka,Tangail,2006,Kharif     ,Small millets,7134,1301
Dhaka,Tangail,2006,Kharif     ,Soyabean,25500,22631
Dhaka,Tangail,2006,Kharif     ,Sunflower,554,369
Dhaka,Tangail,2006,Kharif     ,Urad,2402,693
Dhaka,Tangail,2006,Rabi       ,Barley,59,30
Dhaka,Tangail,2006,Rabi       ,Gram,91698,86582
Dhaka,Tangail,2006,Rabi       ,Horse-gram,104,29
Dhaka,Tangail,2006,Rabi       ,Khesari,141076,72211
Dhaka,Tangail,2006,Rabi       ,Linseed,15147,3540
Dhaka,Tangail,2006,Rabi       ,Masoor,6526,2227
Dhaka,Tangail,2006,Rabi       ,Moong(Green Gram),381,103
Dhaka,Tangail,2006,Rabi       ,Peas & beans (Pulses),1281,426
Dhaka,Tangail,2006,Rabi       ,Potato,14,53
Dhaka,Tangail,2006,Rabi       ,Rapeseed &Mustard,2078,754
Dhaka,Tangail,2006,Rabi       ,Safflower,267,61
Dhaka,Tangail,2006,Rabi       ,Urad,1683,414
Dhaka,Tangail,2006,Rabi       ,Wheat,18197,15043
Dhaka,Tangail,2006,Whole Year ,Banana,35,1135
Dhaka,Tangail,2006,Whole Year ,Coriander,936,253
Dhaka,Tangail,2006,Whole Year ,Dry chillies,142,66
Dhaka,Tangail,2006,Whole Year ,Dry ginger,31,45
Dhaka,Tangail,2006,Whole Year ,Onion,159,598
Dhaka,Tangail,2006,Whole Year ,Sannhamp,32,12
Dhaka,Tangail,2006,Whole Year ,Sugarcane,1439,2629
Dhaka,Tangail,2006,Whole Year ,Sweet potato,33,224
Dhaka,Tangail,2006,Whole Year ,Turmeric,1,1
Dhaka,Tangail,2007,Kharif     ,Arhar/Tur,4429,2224
Dhaka,Tangail,2007,Kharif     ,Castor seed,12,5
Dhaka,Tangail,2007,Kharif     ,Cotton(lint),38,50
Dhaka,Tangail,2007,Kharif     ,Groundnut,409,657
Dhaka,Tangail,2007,Kharif     ,Horse-gram,481,164
Dhaka,Tangail,2007,Kharif     ,Jowar,46,45
Dhaka,Tangail,2007,Kharif     ,Maize,310,369
Dhaka,Tangail,2007,Kharif     ,Mesta,57,115
Dhaka,Tangail,2007,Kharif     ,Moong(Green Gram),272,68
Dhaka,Tangail,2007,Kharif     ,Other Kharif pulses,5,1
Dhaka,Tangail,2007,Kharif     ,Potato,6,27
Dhaka,Tangail,2007,Kharif     ,Ragi,8,2
Dhaka,Tangail,2007,Kharif     ,Rice,465325,730870
Dhaka,Tangail,2007,Kharif     ,Sesamum,734,217
Dhaka,Tangail,2007,Kharif     ,Small millets,4950,1209
Dhaka,Tangail,2007,Kharif     ,Soyabean,27196,29564
Dhaka,Tangail,2007,Kharif     ,Sunflower,444,296
Dhaka,Tangail,2007,Kharif     ,Urad,2316,656
Dhaka,Tangail,2007,Rabi       ,Barley,63,72
Dhaka,Tangail,2007,Rabi       ,Gram,99197,100976
Dhaka,Tangail,2007,Rabi       ,Horse-gram,484,144
Dhaka,Tangail,2007,Rabi       ,Khesari,140531,366818
Dhaka,Tangail,2007,Rabi       ,Linseed,12371,3538
Dhaka,Tangail,2007,Rabi       ,Masoor,6327,2269
Dhaka,Tangail,2007,Rabi       ,Moong(Green Gram),395,108
Dhaka,Tangail,2007,Rabi       ,Other  Rabi pulses,6,2
Dhaka,Tangail,2007,Rabi       ,Peas & beans (Pulses),1384,483
Dhaka,Tangail,2007,Rabi       ,Potato,16,77
Dhaka,Tangail,2007,Rabi       ,Rapeseed &Mustard,1774,575
Dhaka,Tangail,2007,Rabi       ,Safflower,207,52
Dhaka,Tangail,2007,Rabi       ,Urad,1716,450
Dhaka,Tangail,2007,Rabi       ,Wheat,20165,19428
Dhaka,Tangail,2007,Whole Year ,Banana,115,3728
Dhaka,Tangail,2007,Whole Year ,Coriander,904,249
Dhaka,Tangail,2007,Whole Year ,Dry chillies,160,141
Dhaka,Tangail,2007,Whole Year ,Dry ginger,33,41
